coin_id,first_date
unifarm,2021-05-05T00:00:00+00:00
quantum-resistant-ledger,2017-06-18T00:00:00+00:00
showhand,2018-08-19T00:00:00+00:00
digicol-token,2020-12-30T00:00:00+00:00
qi-dao,2021-05-21T23:59:24+00:00
wing-finance,2020-09-16T00:00:00+00:00
biotron,2018-05-15T00:00:00+00:00
biopassport,2021-03-08T00:00:00+00:00
banana-token,2019-01-31T00:00:00+00:00
elongate,2021-04-26T00:00:00+00:00
option-room,2021-02-05T00:00:00+00:00
neurochain,2018-07-21T00:00:00+00:00
trollcoin,2014-09-30T00:00:00+00:00
crypto-bank,2020-12-24T00:00:00+00:00
bolt-true-share,2021-01-11T00:00:00+00:00
valobit,2020-09-08T00:00:00+00:00
spacecoin,2017-11-18T00:00:00+00:00
wab-network,2018-07-20T00:00:00+00:00
drc-mobility,2020-12-23T00:00:00+00:00
ocean-protocol,2019-05-04T00:00:00+00:00
unidex,2020-11-21T00:00:00+00:00
qiswap,2021-02-18T00:00:00+00:00
dfinance,2021-02-17T00:00:00+00:00
ethereum-stake,2020-12-09T00:00:00+00:00
alchemist,2021-04-05T00:00:00+00:00
stellarpayglobal,2020-04-03T00:00:00+00:00
zoom-protocol,2020-09-14T00:00:00+00:00
blitzpredict,2018-03-29T00:00:00+00:00
bafi-finance-token,2020-12-29T00:00:00+00:00
bit-z-token,2018-07-20T00:00:00+00:00
royal-protocol,2021-05-09T00:00:00+00:00
matic-aave-uni,2021-04-15T00:00:00+00:00
phoswap,2021-02-01T00:00:00+00:00
the-lab-finance,2021-04-30T00:00:00+00:00
safetesla,2021-05-15T00:00:00+00:00
dirty-finance,2021-05-08T00:00:00+00:00
margix,2019-11-05T00:00:00+00:00
meschain,2019-10-17T00:00:00+00:00
satopay-yield-token,2020-10-01T00:00:00+00:00
storeum,2019-07-16T00:00:00+00:00
datarius-cryptobank,2018-05-01T00:00:00+00:00
finxflo,2021-02-09T00:00:00+00:00
metaverse-etp,2017-11-21T00:00:00+00:00
idena,2020-02-05T00:00:00+00:00
mojocoin,2016-04-06T00:00:00+00:00
king-money,2020-03-17T00:00:00+00:00
apr-coin,2018-05-24T00:00:00+00:00
e-radix,2020-11-18T00:00:00+00:00
buzzshow,2020-03-06T00:00:00+00:00
bartertrade,2020-08-16T00:00:00+00:00
exus-coin,2018-09-15T00:00:00+00:00
mirrored-tesla,2021-01-13T00:00:00+00:00
fuse-network-token,2020-01-14T00:00:00+00:00
hachiko-inu,2021-05-09T00:00:00+00:00
yearn-finance-center,2020-11-24T00:00:00+00:00
evrice,2021-03-09T00:00:00+00:00
omni-consumer-protocol,2021-05-05T00:00:00+00:00
xtoken,2021-02-25T00:00:00+00:00
etoro-euro,2020-02-01T00:00:00+00:00
nix-platform,2018-07-26T00:00:00+00:00
richway-finance,2020-10-14T00:00:00+00:00
onlexpa-token,2020-01-11T00:00:00+00:00
cannabis-seed-token,2020-09-10T00:00:00+00:00
robot,2020-12-30T00:00:00+00:00
coindeal-token,2019-11-21T00:00:00+00:00
bitforex,2018-08-07T00:00:00+00:00
stib-token,2020-02-21T00:00:00+00:00
balpha,2021-03-07T00:00:00+00:00
lightbit,2019-09-19T00:00:00+00:00
polyzap,2021-05-18T00:00:00+00:00
trueaud,2020-10-07T00:00:00+00:00
pig-finance,2021-03-11T00:00:00+00:00
easticoin,2020-11-01T00:00:00+00:00
ymen-finance,2020-09-12T00:00:00+00:00
acash-coin,2019-09-07T00:00:00+00:00
allsafe,2018-03-02T00:00:00+00:00
novacoin,2013-04-28T00:00:00+00:00
uranus,2019-07-15T00:00:00+00:00
binjit-coin,2021-02-03T00:00:00+00:00
sonm,2017-10-28T00:00:00+00:00
predator-coin,2019-06-01T00:00:00+00:00
nord-finance,2021-01-12T00:00:00+00:00
predix-network,2020-09-08T00:00:00+00:00
luna-nusa-coin,2020-09-24T00:00:00+00:00
aurora,2018-06-28T00:00:00+00:00
capital-finance,2020-12-12T00:00:00+00:00
dragonereum-gold,2019-11-13T00:00:00+00:00
curate,2020-12-09T00:00:00+00:00
playervsplayercoin,2019-10-11T00:00:00+00:00
paytomat,2019-01-31T00:00:00+00:00
billionhappiness,2020-10-15T00:00:00+00:00
custom-contract-network,2018-12-22T00:00:00+00:00
kindcow-finance,2021-03-14T00:00:00+00:00
galaxy-wallet,2019-05-30T00:00:00+00:00
pofi,2021-04-09T00:00:00+00:00
neutron,2017-12-08T00:00:00+00:00
q-dao-governance-token-v1-0,2019-06-04T00:00:00+00:00
ccomp,2020-10-27T00:00:00+00:00
tianya-token,2019-01-26T00:00:00+00:00
monster-cash-share,2021-02-01T00:00:00+00:00
boid,2018-11-03T00:00:00+00:00
akropolis-delphi,2020-09-02T00:00:00+00:00
defidollar,2020-09-03T00:00:00+00:00
pasta-finance,2021-03-04T00:00:00+00:00
clubcoin,2015-12-21T00:00:00+00:00
dia-data,2020-08-03T00:00:00+00:00
3x-short-leo-token,2020-01-05T00:00:00+00:00
ellaism,2017-11-02T00:00:00+00:00
0-5x-long-okb-token,2020-11-04T00:00:00+00:00
legends-room,2017-07-09T00:00:00+00:00
moon-chain,2021-05-15T00:00:00+00:00
five-star-coin,2019-11-30T00:00:00+00:00
seal-finance,2020-10-11T00:00:00+00:00
terra-krw,2019-07-19T00:00:00+00:00
parsl,2018-11-03T00:00:00+00:00
ecoin-2,2020-03-22T00:00:00+00:00
helium,2020-04-18T00:00:00+00:00
metis,2020-11-25T00:00:00+00:00
beyond-the-scene-coin,2019-02-21T00:00:00+00:00
mindol,2018-10-16T00:00:00+00:00
bimcoin,2020-01-11T00:00:00+00:00
bitswift,2014-10-05T00:00:00+00:00
qian-governance-token,2020-12-03T00:00:00+00:00
simplicity-coin,2019-11-23T00:00:00+00:00
link-eth-growth-alpha-set,2020-05-22T00:00:00+00:00
zenon,2019-04-24T00:00:00+00:00
nolewater,2020-06-16T00:00:00+00:00
wrapped-usd,2021-04-10T00:00:00+00:00
spartan-protocol-token,2020-09-29T00:00:00+00:00
cyberfi,2020-11-13T00:00:00+00:00
escroco,2018-01-04T00:00:00+00:00
baroin,2020-10-27T00:00:00+00:00
akroma,2018-06-06T00:00:00+00:00
bubble-network,2020-12-22T00:00:00+00:00
staker,2018-07-31T00:00:00+00:00
counos-coin,2019-05-03T00:00:00+00:00
fidex-exchange,2018-11-20T00:00:00+00:00
poma,2018-11-13T00:00:00+00:00
novem-gold-token,2020-07-19T00:00:00+00:00
green-shiba-inu,2021-05-21T13:36:18+00:00
pangea,2018-06-13T00:00:00+00:00
wifi-coin,2020-12-28T00:00:00+00:00
blueshare-token,2020-11-10T00:00:00+00:00
twist,2018-08-24T00:00:00+00:00
echo-token,2021-05-07T00:00:00+00:00
digible,2021-04-23T00:00:00+00:00
ifx24,2020-01-21T00:00:00+00:00
grid,2017-11-10T00:00:00+00:00
bitcoin-flash-cash,2020-12-28T00:00:00+00:00
kupp,2021-04-08T00:00:00+00:00
epik-protocol,2021-05-03T00:00:00+00:00
financex-exchange,2019-03-09T00:00:00+00:00
yearn-secure,2020-11-01T00:00:00+00:00
coinbase-stock,2021-04-14T00:00:00+00:00
emogi-network,2019-08-16T00:00:00+00:00
mobilian-coin,2020-09-14T00:00:00+00:00
aave-usdc-v1,2020-06-26T00:00:00+00:00
tourist-token,2018-08-04T00:00:00+00:00
beer-money,2020-04-03T00:00:00+00:00
delta-exchange-token,2021-04-01T00:00:00+00:00
givly-coin,2019-07-20T00:00:00+00:00
blockmax,2020-09-02T00:00:00+00:00
kashhcoin,2017-02-22T00:00:00+00:00
codex-finance,2021-04-09T00:00:00+00:00
venus-usdc,2021-02-10T00:00:00+00:00
polkafoundry,2021-03-17T00:00:00+00:00
myfichain,2018-07-19T00:00:00+00:00
aave-ren,2021-03-12T00:00:00+00:00
definer,2020-10-12T00:00:00+00:00
effect-network,2018-05-28T00:00:00+00:00
dscvr-finance,2021-04-30T00:00:00+00:00
mnpostree,2021-03-09T00:00:00+00:00
counterparty,2014-02-15T00:00:00+00:00
cryptassist,2019-08-22T00:00:00+00:00
digex,2020-10-22T00:00:00+00:00
altmarkets-coin,2019-03-02T00:00:00+00:00
polyvolve-finance,2021-05-04T00:00:00+00:00
thinkium,2021-05-21T23:03:59+00:00
global-social-chain,2018-05-25T00:00:00+00:00
kingdom-game-4-0,2020-04-04T00:00:00+00:00
pyro-network,2020-01-16T00:00:00+00:00
nolimitcoin,2017-07-15T00:00:00+00:00
poolz-finance,2021-01-16T00:00:00+00:00
vsportcoin,2018-09-17T00:00:00+00:00
intervalue,2018-10-02T00:00:00+00:00
euro-ritva-token,2021-05-06T00:00:00+00:00
beyondcoin,2019-10-22T00:00:00+00:00
lina,2018-08-11T00:00:00+00:00
wootrade-network,2020-10-30T00:00:00+00:00
baguette,2021-05-03T00:00:00+00:00
reflector-finance,2020-12-17T00:00:00+00:00
compounder,2020-11-22T00:00:00+00:00
bbscoin,2018-08-01T00:00:00+00:00
adbank,2018-02-09T00:00:00+00:00
eristica,2018-10-21T00:00:00+00:00
decash,2020-07-03T00:00:00+00:00
unbox-art,2021-04-21T00:00:00+00:00
sbet,2020-08-13T00:00:00+00:00
gomining-token,2021-05-21T11:16:58+00:00
co2bit,2021-04-03T00:00:00+00:00
try-finance,2021-02-04T00:00:00+00:00
inlock-token,2019-10-04T00:00:00+00:00
3x-long-dogecoin-token,2020-01-08T00:00:00+00:00
stonk,2021-04-18T00:00:00+00:00
reecoin,2018-03-02T00:00:00+00:00
bitvote,2018-03-29T00:00:00+00:00
leverj,2018-01-23T00:00:00+00:00
mango-markets,1970-01-01T00:00:00+00:00
dragon-coin,2018-03-22T00:00:00+00:00
volts-finance,2020-11-14T00:00:00+00:00
pundi-x-2,2021-03-30T00:00:00+00:00
martian-dao,2021-05-03T00:00:00+00:00
web-coin-pay,2020-10-07T00:00:00+00:00
everitoken,2019-05-26T00:00:00+00:00
digixdao,2016-04-18T00:00:00+00:00
gala,2020-09-16T00:00:00+00:00
lift-kitchen,2021-05-20T15:13:07+00:00
sup8eme,2020-11-20T00:00:00+00:00
ebsp-token,2019-02-02T00:00:00+00:00
help-coin,2020-09-30T00:00:00+00:00
xion-global-token,2021-02-23T00:00:00+00:00
safepluto,2021-05-09T00:00:00+00:00
jb-protocol,2021-04-30T00:00:00+00:00
ijascoin,2021-02-26T00:00:00+00:00
foresterx,2020-08-06T00:00:00+00:00
dappercoin,2019-06-12T00:00:00+00:00
azuras,2019-01-02T00:00:00+00:00
solarcoin,2014-03-29T00:00:00+00:00
zer-dex,2019-06-06T00:00:00+00:00
minergate-token,2019-06-04T00:00:00+00:00
sifchain,2021-02-22T00:00:00+00:00
dagger,2018-10-07T00:00:00+00:00
vbt,2019-05-26T00:00:00+00:00
zencash,2017-06-14T00:00:00+00:00
lightpaycoin,2018-06-23T00:00:00+00:00
defipulse-index,2020-09-14T00:00:00+00:00
swinate,2021-04-26T00:00:00+00:00
get-token,2018-01-12T00:00:00+00:00
fission-cash,2021-01-11T00:00:00+00:00
basis-bond,2021-04-22T00:00:00+00:00
statera,2020-05-25T00:00:00+00:00
troneuroperewardcoin,2019-08-13T00:00:00+00:00
contentbox,2018-08-01T00:00:00+00:00
dovu,2017-11-01T00:00:00+00:00
unagii-eth,2021-04-01T00:00:00+00:00
cpuchain,2019-07-26T00:00:00+00:00
pxusd-synthetic-usd-expiring-1-april-2021,2020-10-27T00:00:00+00:00
game-city,2018-12-07T00:00:00+00:00
zenko,1970-01-01T00:00:00+00:00
bithereum,2019-01-16T00:00:00+00:00
meshbox,2018-10-03T00:00:00+00:00
covalent-cova,2018-12-22T00:00:00+00:00
yearn-finance-bit2,2020-11-09T00:00:00+00:00
404,2019-01-18T00:00:00+00:00
auroracoin,2014-02-27T00:00:00+00:00
singulardtv,2016-10-03T00:00:00+00:00
poolstake,2020-12-03T00:00:00+00:00
bitcoin-cz,2019-05-10T00:00:00+00:00
unmarshal,2021-03-30T00:00:00+00:00
yearn-classic-finance,2020-11-03T00:00:00+00:00
cryptrust,2018-09-23T00:00:00+00:00
u-network,2018-04-20T00:00:00+00:00
geysercoin,2017-09-30T00:00:00+00:00
yffc-finance,2020-09-12T00:00:00+00:00
apeusd-aave-synthetic-usd-dec-2021,1970-01-01T00:00:00+00:00
lendefi,2021-01-27T00:00:00+00:00
governor-dao,2020-11-17T00:00:00+00:00
cpt,2020-08-30T00:00:00+00:00
bitclave,2018-01-15T00:00:00+00:00
datx,2018-03-23T00:00:00+00:00
amon,2018-05-05T00:00:00+00:00
homihelp,2020-04-29T00:00:00+00:00
obortech,2021-04-22T00:00:00+00:00
etherpay,2020-09-09T00:00:00+00:00
the-abyss,2018-06-09T00:00:00+00:00
sancoj,2020-11-26T00:00:00+00:00
lbt-chain,2018-10-23T00:00:00+00:00
foundrydao-logistics,2020-09-04T00:00:00+00:00
ramenswap,2021-02-22T00:00:00+00:00
eth_20_day_ma_crossover_set,2020-02-07T00:00:00+00:00
smartcredit-token,2020-11-05T00:00:00+00:00
unagii-wrapped-bitcoin,2021-04-06T00:00:00+00:00
unipower,2020-06-12T00:00:00+00:00
meetluna,2018-08-09T00:00:00+00:00
maya-coin,2019-08-21T00:00:00+00:00
fox-trading-token,2018-07-31T00:00:00+00:00
digital-currency-daily,2020-09-22T00:00:00+00:00
experiencecoin,2018-09-26T00:00:00+00:00
basis-gold-share,2021-01-15T00:00:00+00:00
ace-casino,2019-10-14T00:00:00+00:00
coinbene-token,2018-06-29T00:00:00+00:00
social-good-project,2020-08-05T00:00:00+00:00
dacsee,2018-08-07T00:00:00+00:00
ankreth,2020-12-17T00:00:00+00:00
interest-bearing-eth,2021-01-30T00:00:00+00:00
sdusd,2019-01-30T00:00:00+00:00
trongamecenterdiamonds,2020-12-23T00:00:00+00:00
block-collider,2021-02-15T00:00:00+00:00
platoncoin,2018-12-16T00:00:00+00:00
tratok,2018-11-13T00:00:00+00:00
dogen-finance,2021-05-13T00:00:00+00:00
yd-eth-mar21,2020-12-26T00:00:00+00:00
signal-token,2018-03-28T00:00:00+00:00
pegshares,2021-01-15T00:00:00+00:00
spectresecuritycoin,2019-01-24T00:00:00+00:00
cipher,2020-01-14T00:00:00+00:00
decentralized-advertising,2019-11-01T00:00:00+00:00
six-network,2018-09-25T00:00:00+00:00
heavens-gate,2020-10-08T00:00:00+00:00
nfx-coin,2020-02-21T00:00:00+00:00
my-neighbor-alice,2021-03-15T00:00:00+00:00
runebase,2019-03-11T00:00:00+00:00
vipcoin-gold,2021-03-08T00:00:00+00:00
jaguarswap,2021-05-06T00:00:00+00:00
rope-token,2021-04-05T00:00:00+00:00
cbe,2019-11-06T00:00:00+00:00
venus-sxp,2021-02-11T00:00:00+00:00
safenebula,2021-04-17T00:00:00+00:00
realtoken-10024-10028-appoline-st-detroit-mi,2020-07-30T00:00:00+00:00
uniwhales,2020-11-19T00:00:00+00:00
3x-short-okb-token,2019-12-19T00:00:00+00:00
stsla,2021-02-22T00:00:00+00:00
agricultural-trade-chain,2020-01-07T00:00:00+00:00
adshares,2017-10-29T00:00:00+00:00
mirrored-united-states-oil-fund,2021-01-13T00:00:00+00:00
lyfe-gold,2021-04-22T00:00:00+00:00
betller-coin,2020-11-24T00:00:00+00:00
jenny-metaverse-dao-token,2021-05-13T00:00:00+00:00
1x-short-tomochain-token,2020-08-07T00:00:00+00:00
libera,2020-08-24T00:00:00+00:00
peach-finance,2021-05-11T00:00:00+00:00
hl-chain,2019-06-12T00:00:00+00:00
tokenstars-team,2018-05-13T00:00:00+00:00
bitcoinbam,2021-04-12T00:00:00+00:00
provoco,2018-10-24T00:00:00+00:00
cure-farm,2021-05-11T00:00:00+00:00
acent,2021-05-04T00:00:00+00:00
soda-coin,2019-06-07T00:00:00+00:00
defi-on-mcw,2021-02-01T00:00:00+00:00
surfexutilitytoken,2020-03-08T00:00:00+00:00
index-cooperative,2020-10-07T00:00:00+00:00
tao-network,2019-03-14T00:00:00+00:00
kingscoin,2018-12-15T00:00:00+00:00
prime-xi,2018-01-27T00:00:00+00:00
snapparazzi,2019-01-14T00:00:00+00:00
bitcoin-interest,2018-05-15T00:00:00+00:00
route,2021-01-19T00:00:00+00:00
renbch,2020-06-16T00:00:00+00:00
enceladus-network,2020-09-07T00:00:00+00:00
coti,2019-06-05T00:00:00+00:00
safelcarus,2021-05-08T00:00:00+00:00
collective,2021-03-28T00:00:00+00:00
spheroid-universe,2020-08-04T00:00:00+00:00
panda-finance,2021-05-17T00:00:00+00:00
power-index-pool-token,2020-12-02T00:00:00+00:00
defi-firefly,2020-09-23T00:00:00+00:00
koda-finance,2021-05-17T00:00:00+00:00
shitcoin-token,2021-01-21T00:00:00+00:00
nexdax,2019-10-06T00:00:00+00:00
tokenomy,2018-02-24T00:00:00+00:00
sekuritance,2021-05-15T00:00:00+00:00
wixlar,2018-10-04T00:00:00+00:00
pegnet,2019-11-28T00:00:00+00:00
polylastic,2021-05-10T00:00:00+00:00
big-cat-rescue,1970-01-01T00:00:00+00:00
alis,2017-11-10T00:00:00+00:00
seedify-fund,2021-04-01T00:00:00+00:00
giftedhands,2020-09-24T00:00:00+00:00
psrs,2020-12-31T00:00:00+00:00
alien-worlds-bsc,2021-05-13T00:00:00+00:00
klend,2021-04-22T00:00:00+00:00
play2live,2018-05-24T00:00:00+00:00
mimblewimblecoin,2019-11-22T00:00:00+00:00
neexstar,2020-04-17T00:00:00+00:00
maincoin,2019-02-13T00:00:00+00:00
earnx,2021-04-19T00:00:00+00:00
friendz,2018-04-06T00:00:00+00:00
wild-ride,2021-05-16T00:00:00+00:00
insight-chain,2018-11-23T00:00:00+00:00
wrapped-x42-protocol,2021-03-26T00:00:00+00:00
robonomics-web-services,2020-07-26T00:00:00+00:00
swtcoin,2018-09-13T00:00:00+00:00
epic-cash,2019-09-20T00:00:00+00:00
vbzrx,2020-07-18T00:00:00+00:00
vestxcoin,2018-09-13T00:00:00+00:00
hakka-finance,2020-08-18T00:00:00+00:00
bonorum-coin,2020-02-06T00:00:00+00:00
3x-long-cosmos-token,2019-12-18T00:00:00+00:00
insured-finance,2021-01-21T00:00:00+00:00
kittoken,2019-01-20T00:00:00+00:00
fastmoon,2021-04-21T00:00:00+00:00
lunes,2019-02-10T00:00:00+00:00
sishi-finance,2021-03-29T00:00:00+00:00
franc,2021-03-31T00:00:00+00:00
eth-limited,2020-12-18T00:00:00+00:00
pikachu,2021-03-25T00:00:00+00:00
yearn-lazy-ape,2021-03-21T00:00:00+00:00
richie,2021-05-11T00:00:00+00:00
potentiam,2018-05-31T00:00:00+00:00
cyclops-treasure,2020-10-05T00:00:00+00:00
farmland-protocol,2020-12-28T00:00:00+00:00
tt-token,2019-05-08T00:00:00+00:00
3x-long-huobi-token-token,2019-12-19T00:00:00+00:00
community-token,2020-08-16T00:00:00+00:00
dexkit,2020-11-23T00:00:00+00:00
rizen-coin,2020-12-15T00:00:00+00:00
tierion,2017-10-18T00:00:00+00:00
bitcrex-coin,2021-03-18T00:00:00+00:00
shibacock,2021-05-13T00:00:00+00:00
pomskey,2021-05-18T00:00:00+00:00
mirror-protocol,2020-12-04T00:00:00+00:00
playchip,2019-02-02T00:00:00+00:00
link-profit-taker-set,2020-05-22T00:00:00+00:00
qunqun,2018-01-24T00:00:00+00:00
vanci-finance,2021-03-04T00:00:00+00:00
rook,2020-11-08T00:00:00+00:00
sai,2017-12-27T00:00:00+00:00
darklisk,2018-01-16T00:00:00+00:00
secure-pad,2021-04-09T00:00:00+00:00
elanausd,2021-04-27T00:00:00+00:00
road,2019-12-11T00:00:00+00:00
atlant,2017-11-08T00:00:00+00:00
navibration,2019-11-15T00:00:00+00:00
piplcoin,2017-11-08T00:00:00+00:00
solomon-defi,2021-01-17T00:00:00+00:00
indorse,2017-09-16T00:00:00+00:00
staker-dao,2021-03-27T00:00:00+00:00
huobi-litecoin,2021-02-26T00:00:00+00:00
dymmax,2020-12-25T00:00:00+00:00
vyndao,2021-05-12T00:00:00+00:00
typhoon-cash,2021-01-22T00:00:00+00:00
x-cash,2018-10-10T00:00:00+00:00
vortex-network,2020-02-05T00:00:00+00:00
sklay,2021-02-09T00:00:00+00:00
treedefi,2021-05-03T00:00:00+00:00
online-expo,2018-11-08T00:00:00+00:00
all-best-ico,2019-11-20T00:00:00+00:00
bitguild,2018-12-24T00:00:00+00:00
blockchain-adventurers-guild,2021-04-19T00:00:00+00:00
bakerytoken,2020-09-24T00:00:00+00:00
box-token,2018-10-27T00:00:00+00:00
cache-gold,2020-06-10T00:00:00+00:00
nft-tone,2021-05-21T13:42:16+00:00
hush,2017-06-18T00:00:00+00:00
lykke,2016-11-14T00:00:00+00:00
stafi,2020-09-11T00:00:00+00:00
one-share,2020-12-31T00:00:00+00:00
snowgecoin,2021-05-03T00:00:00+00:00
litecoin-plus,2018-03-17T00:00:00+00:00
bitflowers,2021-05-06T00:00:00+00:00
cryptochrome,2020-11-04T00:00:00+00:00
moon-bud,2021-05-13T00:00:00+00:00
foresting,2019-03-22T00:00:00+00:00
dos-network,2019-03-19T00:00:00+00:00
shill,2020-09-21T00:00:00+00:00
resfinex-token,2019-11-28T00:00:00+00:00
sxau,2020-06-02T00:00:00+00:00
celeum,2019-11-30T00:00:00+00:00
cryptonex,2017-11-26T00:00:00+00:00
bitcoin-green,2018-03-24T00:00:00+00:00
atromg8,2020-04-23T00:00:00+00:00
dgpayment,2020-12-04T00:00:00+00:00
hollygold,2021-01-13T00:00:00+00:00
bitdns,2021-01-07T00:00:00+00:00
latex-chain,2019-06-12T00:00:00+00:00
equos-origin,2021-04-23T00:00:00+00:00
dogz,2019-01-25T00:00:00+00:00
mdex,2021-01-27T00:00:00+00:00
eth-20-ma-crossover-yield-set-ii,2020-07-05T00:00:00+00:00
upfiring,2017-11-19T00:00:00+00:00
k21,2021-03-22T00:00:00+00:00
arbitragect,2018-02-14T00:00:00+00:00
vitae,2018-08-24T00:00:00+00:00
coupit,2018-09-13T00:00:00+00:00
hermez-network-token,2020-10-16T00:00:00+00:00
cashbet-coin,2018-06-12T00:00:00+00:00
guncoin,2018-01-24T00:00:00+00:00
fatcoin,2018-12-06T00:00:00+00:00
lyfe,2019-03-28T00:00:00+00:00
hackspace-capital,2018-01-24T00:00:00+00:00
dfuture,2021-03-08T00:00:00+00:00
piedao-defi-large-cap,2020-10-08T00:00:00+00:00
qanplatform,2020-09-14T00:00:00+00:00
erotica-2,2021-05-15T00:00:00+00:00
eos-eth,2018-12-21T00:00:00+00:00
0-5x-long-cosmos-token,2020-08-10T00:00:00+00:00
safemars,2021-03-19T00:00:00+00:00
jobchain,2019-08-23T00:00:00+00:00
funder-one,2021-01-13T00:00:00+00:00
trust-ether-reorigin,2019-05-22T00:00:00+00:00
zodiac,2020-08-26T00:00:00+00:00
super-gold,2018-11-27T00:00:00+00:00
xiropht,2019-07-20T00:00:00+00:00
refereum,2018-03-28T00:00:00+00:00
flourmix,2021-03-18T00:00:00+00:00
epic,2020-09-30T00:00:00+00:00
bmj-master-nodes,2020-09-25T00:00:00+00:00
tkn-token,2020-10-14T00:00:00+00:00
staked-ether,2020-12-22T00:00:00+00:00
truebit-protocol,2021-04-28T00:00:00+00:00
alrightcoin,2020-06-11T00:00:00+00:00
bitstash-marketplace,2019-02-08T00:00:00+00:00
3x-short-trx-token,2019-12-19T00:00:00+00:00
1x-short-ethereum-token,2019-12-18T00:00:00+00:00
mith-cash,2020-12-30T00:00:00+00:00
collateral-pay,2021-04-17T00:00:00+00:00
cargo-gems,2020-10-15T00:00:00+00:00
original-crypto-coin,2018-04-29T00:00:00+00:00
modern-investment-coin,2020-08-02T00:00:00+00:00
xsgd,2020-10-16T00:00:00+00:00
swisscoin-classic,2019-02-23T00:00:00+00:00
hue,2020-01-17T00:00:00+00:00
abitshadow-token,2019-03-01T00:00:00+00:00
yummy,2021-05-17T00:00:00+00:00
bowl-a-coin,2020-01-20T00:00:00+00:00
gera-coin,2021-01-17T00:00:00+00:00
transcodium,2018-05-06T00:00:00+00:00
supertx-governance-token,2020-11-03T00:00:00+00:00
tronbetdice,2020-10-26T00:00:00+00:00
molecular-future,2018-01-24T00:00:00+00:00
motocoin,2018-01-24T00:00:00+00:00
predict,2019-08-02T00:00:00+00:00
niobio-cash,2018-03-27T00:00:00+00:00
hackenai,2020-04-29T00:00:00+00:00
hyper-finance,2021-04-15T00:00:00+00:00
synchrobitcoin,2020-02-26T00:00:00+00:00
fk-coin,2019-10-25T00:00:00+00:00
filda,2021-02-10T00:00:00+00:00
aave-mkr-v1,2020-06-25T00:00:00+00:00
likecoin,2020-01-21T00:00:00+00:00
888tron,2019-03-29T00:00:00+00:00
riceswap,2021-02-16T00:00:00+00:00
payturn,2021-03-03T00:00:00+00:00
salt,2017-10-30T00:00:00+00:00
filecoin,2020-10-15T00:00:00+00:00
brosispay,2021-04-08T00:00:00+00:00
sxtz,2019-07-05T00:00:00+00:00
hilux,2018-08-29T00:00:00+00:00
bitcoinz,2017-10-30T00:00:00+00:00
eub-chain,2018-11-08T00:00:00+00:00
jack-token,2020-04-16T00:00:00+00:00
loopring,2017-10-30T00:00:00+00:00
eth2-staking-by-poolx,2021-02-03T00:00:00+00:00
xavander-coin,2018-11-15T00:00:00+00:00
streamr-datacoin,2017-11-08T00:00:00+00:00
pizza-usde,2019-08-06T00:00:00+00:00
tilwiki,2020-10-23T00:00:00+00:00
insurex,2017-09-16T00:00:00+00:00
gold-coin-reserve,2020-12-02T00:00:00+00:00
diamond-platform-token,2019-05-10T00:00:00+00:00
shorty,2018-03-02T00:00:00+00:00
aiwork,2021-05-11T00:00:00+00:00
safetoken,2021-04-15T00:00:00+00:00
htmoon,2021-05-18T00:00:00+00:00
chumhum-finance,2021-05-21T11:14:31+00:00
dragon-network,2020-10-21T00:00:00+00:00
ethereum-vault,2020-11-13T00:00:00+00:00
dripper-finance,2020-12-24T00:00:00+00:00
paparazzi,2020-06-02T00:00:00+00:00
catecoin,2021-05-10T00:00:00+00:00
argentum,2013-07-04T00:00:00+00:00
bitnautic,2018-10-25T00:00:00+00:00
axie-infinity,2020-11-04T00:00:00+00:00
community-generation,2018-06-28T00:00:00+00:00
lever-network,2021-05-08T00:00:00+00:00
tunnel-protocol,2021-01-07T00:00:00+00:00
reosc-ecosystem,2018-12-25T00:00:00+00:00
stakewise,2021-04-27T00:00:00+00:00
fyooz,2020-08-21T00:00:00+00:00
yadacoin,2021-01-08T00:00:00+00:00
polyfi,2021-05-11T00:00:00+00:00
project-shivom,2018-06-09T00:00:00+00:00
syndicate,2017-06-18T00:00:00+00:00
difo-network,2021-03-24T00:00:00+00:00
perpetual-protocol,2020-09-09T00:00:00+00:00
incoin,2018-09-26T00:00:00+00:00
jackpot,2019-09-04T00:00:00+00:00
croxswap,2021-05-17T00:00:00+00:00
qcash,2019-04-24T00:00:00+00:00
bitcoin-file,2018-06-28T00:00:00+00:00
pocketcoin,2021-05-06T00:00:00+00:00
iron-stablecoin,2021-03-31T00:00:00+00:00
free-tool-box,2020-08-20T00:00:00+00:00
internet-computer,2021-05-10T00:00:00+00:00
deltachain,2018-09-02T00:00:00+00:00
iocoin,2014-08-02T00:00:00+00:00
ioex,2019-04-26T00:00:00+00:00
3x-short-litecoin-token,2019-12-18T00:00:00+00:00
ikomp,2021-03-15T00:00:00+00:00
rhegic2,2021-02-15T00:00:00+00:00
